raceId,circuitId,fp1_median_time,fp2_median_time,fp3_median_time,quali_time,TrackTemp,AirTemp,Humidity
1079,4,88314.5,87739.0,84875.5,108483.0,49.2,36.2,7.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.2,36.2,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.2,36.2,7.0
1079,4,95373.0,88788.0,110972.5,91145.5,49.2,36.2,7.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.2,36.2,7.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.2,36.2,7.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.2,36.2,7.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.2,36.2,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.2,36.2,7.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.1,36.2,7.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.1,36.2,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.1,36.2,7.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.1,36.2,7.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.1,36.2,7.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.1,36.2,7.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.1,36.2,7.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.1,36.2,7.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.1,36.2,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.1,36.2,7.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.1,36.2,7.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.1,36.2,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,48.9,36.3,7.0
1079,4,95373.0,86780.5,98561.0,95550.0,48.9,36.3,7.0
1079,4,95373.0,89612.5,110328.0,95531.0,48.9,36.3,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,48.9,36.3,7.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.1,36.3,7.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.1,36.3,7.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.1,36.3,7.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.1,36.3,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.1,36.3,7.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.1,36.3,7.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.1,36.3,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.1,36.3,7.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.1,36.3,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.0,36.3,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.0,36.3,7.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.0,36.3,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.0,36.3,7.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.0,36.3,7.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.0,36.3,7.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.0,36.3,7.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.0,36.3,7.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.0,36.3,7.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.0,36.3,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.0,36.3,7.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.0,36.3,7.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.0,36.3,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.1,36.3,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.1,36.3,7.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.1,36.3,7.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.1,36.3,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.1,36.3,7.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.1,36.3,7.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.1,36.4,7.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.1,36.4,7.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.1,36.4,7.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.1,36.4,7.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.1,36.4,7.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.1,36.4,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.1,36.4,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.1,36.4,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.1,36.4,7.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.1,36.4,7.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.1,36.4,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.1,36.4,7.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.1,36.4,7.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.1,36.4,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.1,36.2,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.1,36.2,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.1,36.2,7.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.1,36.2,7.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.1,36.2,7.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.1,36.2,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.1,36.1,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.1,36.1,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.1,36.1,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.1,36.1,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.1,36.1,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.1,36.1,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.1,36.1,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.1,36.1,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.1,36.1,6.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.2,36.2,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.2,36.2,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.2,36.2,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.2,36.2,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.2,36.2,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.2,36.2,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.2,36.2,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.2,36.2,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.2,36.2,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.2,36.2,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.2,36.2,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.2,36.3,7.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.2,36.3,7.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.2,36.3,7.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.2,36.3,7.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.2,36.3,7.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.2,36.3,7.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.2,36.3,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.2,36.3,7.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.2,36.3,7.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.2,36.3,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.2,36.3,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.2,36.3,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.2,36.3,7.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.2,36.3,7.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.2,36.3,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.2,36.3,7.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.2,36.3,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.3,36.4,7.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.3,36.4,7.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.3,36.4,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.3,36.4,7.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.3,36.4,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.3,36.4,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.3,36.4,7.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.3,36.4,7.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.3,36.4,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.3,36.4,7.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.3,36.4,7.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.3,36.4,7.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.3,36.4,7.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.3,36.4,7.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.3,36.4,7.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.3,36.4,7.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.3,36.4,7.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.3,36.4,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.3,36.5,7.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.3,36.5,7.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.3,36.5,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.3,36.5,7.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.3,36.5,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.3,36.5,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.3,36.5,7.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.3,36.5,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.3,36.5,7.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.3,36.5,7.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.3,36.5,7.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.3,36.6,7.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.3,36.6,7.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.3,36.6,7.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.3,36.6,7.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.3,36.6,7.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.3,36.6,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.3,36.6,7.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.3,36.6,7.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.3,36.6,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.3,36.6,7.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.3,36.6,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.3,36.6,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.3,36.6,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.3,36.6,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.3,36.6,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.3,36.6,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.3,36.6,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.3,36.6,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.3,36.6,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.3,36.6,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.3,36.6,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.3,36.6,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.3,36.6,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.3,36.6,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.4,36.7,7.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.4,36.7,7.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.4,36.7,7.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.4,36.7,7.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.4,36.7,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.4,36.7,7.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.4,36.7,7.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.4,36.7,7.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.4,36.7,7.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.4,36.7,7.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.4,36.7,7.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.4,36.7,7.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.4,36.7,7.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.4,36.7,7.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.4,36.7,7.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.4,36.7,7.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.4,36.7,7.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.4,36.9,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.4,36.9,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.4,36.9,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.4,36.9,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.4,36.9,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.4,36.9,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.4,36.9,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.4,36.9,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.4,36.9,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.4,36.9,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.4,36.9,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.4,36.9,6.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.4,36.9,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.4,36.9,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.4,36.9,6.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.4,36.9,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.5,37.0,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.5,37.0,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.5,37.0,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.5,37.0,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.5,37.0,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.5,37.0,6.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.5,37.0,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.5,37.0,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.5,37.0,6.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.5,37.0,6.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.5,37.0,6.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.3,37.0,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.3,37.0,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.3,37.0,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.3,37.0,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.3,37.0,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.3,37.0,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.3,37.0,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.3,37.0,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.3,37.0,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.3,37.0,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.3,37.0,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.3,37.0,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.3,37.0,6.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.3,37.0,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.3,37.0,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.5,36.9,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.5,36.9,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.5,36.9,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.5,36.9,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.5,36.9,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.5,36.9,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.5,36.9,6.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.5,36.9,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.5,36.9,6.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.5,36.8,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.5,36.8,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.5,36.8,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.5,36.8,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.5,36.8,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.5,36.8,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.5,36.8,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.5,36.8,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.5,36.8,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.5,36.8,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.5,36.8,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.5,37.0,6.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.5,37.0,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.5,37.0,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.5,37.0,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.5,37.0,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.5,37.0,6.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.3,36.9,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.3,36.9,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.3,36.9,6.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.3,36.9,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.3,36.9,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.3,36.9,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.3,36.9,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.3,36.9,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.3,36.9,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.3,36.9,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.3,36.9,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.3,36.9,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.3,36.9,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.3,36.9,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.6,37.0,6.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.6,37.0,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.6,37.0,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.6,37.0,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.6,37.0,6.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.6,37.0,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.6,37.0,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.6,37.0,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.6,37.0,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.7,37.0,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.7,37.0,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.7,37.0,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.7,37.0,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.7,37.0,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.7,37.0,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.7,37.0,6.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.7,37.0,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.7,37.0,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.7,36.9,6.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.7,36.9,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.7,36.9,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.7,36.9,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.7,36.9,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.7,36.9,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.7,36.9,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.7,36.9,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.7,36.9,6.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.7,37.0,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.7,37.0,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.7,37.0,6.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.7,37.0,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.7,37.0,6.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.7,37.0,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.7,37.0,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.7,37.0,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.7,36.9,6.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.7,36.9,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.7,36.9,6.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.7,36.9,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.7,36.9,6.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.7,36.9,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.7,36.9,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.7,36.9,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.7,36.8,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.7,36.8,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.7,36.8,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.7,36.8,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.7,36.8,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.7,36.8,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.7,36.8,6.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.7,36.8,6.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.7,36.8,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.7,36.8,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.7,36.8,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.7,36.8,6.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.7,36.8,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.7,36.8,5.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.7,36.8,5.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.7,36.8,5.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.7,36.8,5.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.7,36.8,5.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.7,36.8,5.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.7,36.8,5.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.7,36.8,5.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.7,36.8,5.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.7,36.8,5.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.7,36.8,5.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.7,36.7,6.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.7,36.7,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.7,36.7,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.7,36.7,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.7,36.7,6.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.7,36.7,6.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.7,36.7,6.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.7,36.7,6.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.7,36.7,6.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.7,36.7,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.7,36.6,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.7,36.6,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.7,36.6,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.7,36.6,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.7,36.6,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.7,36.6,6.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.7,36.6,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.7,36.6,6.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.7,36.6,6.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.7,36.6,6.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.7,36.6,6.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.7,36.6,6.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.7,36.6,6.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.7,36.6,6.0
1079,4,88174.0,86314.5,93268.0,94280.5,49.7,36.7,6.0
1079,4,88314.5,87739.0,84875.5,108483.0,49.7,36.7,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.7,36.7,6.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.7,36.7,6.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.7,36.7,6.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.7,36.7,6.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.7,36.7,6.0
1079,4,88475.0,88774.5,93236.0,89535.5,49.7,37.2,5.0
1079,4,95752.5,87440.5,89744.0,93401.5,49.7,37.2,5.0
1079,4,95373.0,86780.5,98561.0,95550.0,49.7,37.2,5.0
1079,4,93650.0,88259.0,114672.0,82337.0,49.7,37.2,5.0
1079,4,86173.5,86809.0,112675.0,92072.5,49.7,37.2,5.0
1079,4,87612.5,87367.0,100607.5,87869.0,49.7,37.2,5.0
1079,4,89097.0,88083.0,101924.0,90771.0,49.7,37.2,5.0
1079,4,95373.0,89612.5,110328.0,95531.0,49.7,37.2,5.0
1079,4,85707.0,86830.5,99151.5,82639.0,49.7,37.2,5.0
1079,4,85698.0,87187.0,86005.0,80386.0,49.7,37.2,5.0
1079,4,88185.0,81828.0,103715.0,80470.0,49.7,37.2,5.0
1079,4,87567.0,89258.0,98900.5,89990.0,49.7,37.2,5.0
1079,4,87183.0,87831.0,92975.0,91083.5,49.7,37.1,5.0
1079,4,94967.0,91497.5,98986.0,81351.0,49.7,37.1,5.0
1079,4,87240.0,103854.5,97763.0,91499.5,49.7,37.1,5.0
1079,4,88908.5,89307.5,114826.0,106378.0,49.7,37.1,5.0
