driverId,raceId,driver_overall_skill,driver_circuit_skill,driver_consistency,driver_reliability,driver_aggression,driver_risk_taking,constructor_performance,fp1_median_time,fp2_median_time,fp3_median_time,quali_time,constructorId,code
830,1067.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,90689.0,88480.0,114625.0,96384.0,9,VER
830,1069.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,102223.0,106174.5,105222.0,102547.5,9,VER
830,1070.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,83130.0,81325.0,99419.5,86179.5,9,VER
830,1071.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,74142.0,73299.0,98962.5,79283.5,9,VER
830,1072.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,100735.5,95023.0,112714.5,103073.0,9,VER
830,1073.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,93009.0,88655.5,98759.0,103156.0,9,VER
830,1096.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,90570.0,96157.0,107849.0,9,VER
830,1120.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1121.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1122.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1123.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1124.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1125.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1126.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1127.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1128.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
830,1129.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,92051.5,89219.0,98962.5,91950.5,9,VER
832,989.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,92051.5,90574.0,103608.0,106689.0,4,SAI
832,990.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,95835.0,97085.0,111405.0,102549.0,4,SAI
832,991.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,100065.0,100084.0,100899.0,104207.5,4,SAI
832,992.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,112025.0,108955.0,112174.5,105844.0,4,SAI
832,993.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,86096.0,89090.0,81249.0,89157.0,4,SAI
832,994.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,83328.5,78511.0,89402.5,87008.0,4,SAI
832,995.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,82198.0,81710.0,75995.0,79907.5,4,SAI
832,996.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,99717.0,99059.0,105782.0,103019.5,4,SAI
832,997.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,79428.0,70141.0,67912.0,82187.0,4,SAI
832,998.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,94204.0,94443.0,110999.5,100116.0,4,SAI
832,999.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,87985.5,80030.0,120240.0,74511.0,4,SAI
832,1000.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,86458.0,83367.0,97765.0,98443.0,4,SAI
832,1001.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,108331.0,109728.0,116543.0,117828.0,4,SAI
832,1002.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,99467.0,86369.0,97568.0,91057.0,4,SAI
832,1003.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,106955.0,108506.0,117316.0,118794.0,4,SAI
832,1004.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,92051.5,102434.5,109691.5,110001.0,4,SAI
832,1005.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,101572.0,96682.0,102088.0,100616.0,4,SAI
832,1006.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,111570.0,114420.0,101222.0,106408.0,4,SAI
832,1007.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,89132.5,84183.0,90927.5,85700.5,4,SAI
832,1008.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,74365.5,74014.0,76952.5,80296.5,4,SAI
832,1009.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,181.0,104198.0,105093.0,124947.0,108799.5,4,SAI
832,1010.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,91526.0,92506.0,110887.0,95413.0,1,SAI
832,1011.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,98180.0,96883.5,109521.0,98837.0,1,SAI
832,1012.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,100549.0,100368.0,112299.0,105977.0,1,SAI
832,1013.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,92051.5,112140.0,115613.0,118064.0,1,SAI
832,1014.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,85525.5,83487.0,80297.0,88572.0,1,SAI
832,1015.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,101705.5,78091.5,84959.0,79094.0,1,SAI
832,1016.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,79590.0,78537.0,86244.0,82856.0,1,SAI
832,1017.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,101689.0,98998.0,120196.0,106470.0,1,SAI
832,1018.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,74185.0,69810.0,72713.0,79596.0,1,SAI
832,1019.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,100489.0,93236.5,100271.0,89414.0,1,SAI
832,1020.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,84403.0,80877.0,94711.0,85112.0,1,SAI
832,1021.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,93788.5,96358.0,91706.5,77549.0,1,SAI
832,1023.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,96333.0,85596.0,95812.5,80909.0,1,SAI
832,1024.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,111832.5,107688.0,114910.0,111453.5,1,SAI
832,1025.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,105159.0,104098.0,114674.0,95679.0,1,SAI
832,1026.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,96267.0,96032.0,98962.5,113438.0,1,SAI
832,1027.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,83806.0,83567.0,90920.0,85399.0,1,SAI
